Fecha;Origen;Destino;Viajes
19-03-2020;Cerrillos;Penalolen;127
19-03-2020;Cerrillos;Providencia;1664
19-03-2020;Cerrillos;Pudahuel;65
19-03-2020;Cerrillos;Puente Alto;171
19-03-2020;Cerrillos;Quilicura;70
19-03-2020;Cerrillos;Quinta Normal;78
19-03-2020;Cerrillos;Recoleta;529
19-03-2020;Cerrillos;Renca;35
19-03-2020;Cerrillos;San Bernardo;203
19-03-2020;Cerrillos;San Joaquin;252
19-03-2020;Cerrillos;San Miguel;393
19-03-2020;Cerrillos;San Ramon;43
19-03-2020;Cerrillos;Santiago;2955
19-03-2020;Cerrillos;Vitacura;50
19-03-2020;Cerro Navia;Cerrillos;40
19-03-2020;Cerro Navia;Cerro Navia;2029
19-03-2020;Cerro Navia;Conchali;54
19-03-2020;Cerro Navia;El Bosque;18
19-03-2020;Cerro Navia;Estacion Central;501
19-03-2020;Cerro Navia;Huechuraba;27
19-03-2020;Cerro Navia;Independencia;111
19-03-2020;Cerro Navia;La Cisterna;234
19-03-2020;Cerro Navia;La Florida;296
19-03-2020;Cerro Navia;La Granja;3
19-03-2020;Cerro Navia;La Pintana;2
19-03-2020;Cerro Navia;La Reina;174
19-03-2020;Cerro Navia;Las Condes;1210
19-03-2020;Cerro Navia;Lo Barnechea;61
19-03-2020;Cerro Navia;Lo Espejo;11
19-03-2020;Cerro Navia;Lo Prado;766
19-03-2020;Cerro Navia;Macul;124
19-03-2020;Cerro Navia;Maipu;172
19-03-2020;Cerro Navia;Nunoa;802
19-03-2020;Cerro Navia;Pedro Aguirre Cerda;25
19-03-2020;Cerro Navia;Penalolen;103
19-03-2020;Cerro Navia;Providencia;1719
19-03-2020;Cerro Navia;Pudahuel;1200
19-03-2020;Cerro Navia;Puente Alto;86
19-03-2020;Cerro Navia;Quilicura;135
19-03-2020;Cerro Navia;Quinta Normal;1002
19-03-2020;Cerro Navia;Recoleta;336
19-03-2020;Cerro Navia;Renca;166
19-03-2020;Cerro Navia;San Bernardo;79
19-03-2020;Cerro Navia;San Joaquin;226
19-03-2020;Cerro Navia;San Miguel;350
19-03-2020;Cerro Navia;San Ramon;20
19-03-2020;Cerro Navia;Santiago;4063
19-03-2020;Cerro Navia;Vitacura;210
19-03-2020;Conchali;Cerrillos;58
19-03-2020;Conchali;Cerro Navia;34
19-03-2020;Conchali;Conchali;3039
19-03-2020;Conchali;El Bosque;5
19-03-2020;Conchali;Estacion Central;695
19-03-2020;Conchali;Huechuraba;365
19-03-2020;Conchali;Independencia;1414
19-03-2020;Conchali;La Cisterna;320
19-03-2020;Conchali;La Florida;318
19-03-2020;Conchali;La Granja;3
19-03-2020;Conchali;La Pintana;3
19-03-2020;Conchali;La Reina;194
19-03-2020;Conchali;Las Condes;950
19-03-2020;Conchali;Lo Barnechea;43
19-03-2020;Conchali;Lo Espejo;18
19-03-2020;Conchali;Lo Prado;586
19-03-2020;Conchali;Macul;110
19-03-2020;Conchali;Maipu;60
19-03-2020;Conchali;Nunoa;1007
19-03-2020;Conchali;Pedro Aguirre Cerda;79
19-03-2020;Conchali;Penalolen;171
19-03-2020;Conchali;Providencia;1531
19-03-2020;Conchali;Pudahuel;166
19-03-2020;Conchali;Puente Alto;175
19-03-2020;Conchali;Quilicura;738
19-03-2020;Conchali;Quinta Normal;99
19-03-2020;Conchali;Recoleta;1313
19-03-2020;Conchali;Renca;181
19-03-2020;Conchali;San Bernardo;89
19-03-2020;Conchali;San Joaquin;190
19-03-2020;Conchali;San Miguel;388
19-03-2020;Conchali;San Ramon;92
19-03-2020;Conchali;Santiago;5146
19-03-2020;Conchali;Vitacura;118
19-03-2020;El Bosque;Cerrillos;63
19-03-2020;El Bosque;Cerro Navia;13
19-03-2020;El Bosque;Conchali;58
19-03-2020;El Bosque;El Bosque;837
19-03-2020;El Bosque;Estacion Central;1155
19-03-2020;El Bosque;Huechuraba;27
19-03-2020;El Bosque;Independencia;99
19-03-2020;El Bosque;La Cisterna;1289
19-03-2020;El Bosque;La Florida;296
19-03-2020;El Bosque;La Granja;19
19-03-2020;El Bosque;La Pintana;196
19-03-2020;El Bosque;La Reina;111
19-03-2020;El Bosque;Las Condes;844
19-03-2020;El Bosque;Lo Barnechea;16
19-03-2020;El Bosque;Lo Espejo;118
19-03-2020;El Bosque;Lo Prado;116
19-03-2020;El Bosque;Macul;122
19-03-2020;El Bosque;Maipu;20
19-03-2020;El Bosque;Nunoa;570
19-03-2020;El Bosque;Pedro Aguirre Cerda;281
19-03-2020;El Bosque;Penalolen;143
19-03-2020;El Bosque;Providencia;1514
19-03-2020;El Bosque;Pudahuel;28
19-03-2020;El Bosque;Puente Alto;166
19-03-2020;El Bosque;Quilicura;98
19-03-2020;El Bosque;Quinta Normal;44
19-03-2020;El Bosque;Recoleta;417
19-03-2020;El Bosque;Renca;4
19-03-2020;El Bosque;San Bernardo;926
19-03-2020;El Bosque;San Joaquin;154
19-03-2020;El Bosque;San Miguel;540
19-03-2020;El Bosque;San Ramon;44
19-03-2020;El Bosque;Santiago;2826
19-03-2020;El Bosque;Vitacura;52
19-03-2020;Estacion Central;Cerrillos;499
19-03-2020;Estacion Central;Cerro Navia;233
19-03-2020;Estacion Central;Conchali;449
19-03-2020;Estacion Central;El Bosque;665
19-03-2020;Estacion Central;Estacion Central;7679
19-03-2020;Estacion Central;Huechuraba;82
19-03-2020;Estacion Central;Independencia;970
19-03-2020;Estacion Central;La Cisterna;1102
19-03-2020;Estacion Central;La Florida;765
19-03-2020;Estacion Central;La Granja;66
19-03-2020;Estacion Central;La Pintana;68
19-03-2020;Estacion Central;La Reina;459
19-03-2020;Estacion Central;Las Condes;4132
19-03-2020;Estacion Central;Lo Barnechea;121
19-03-2020;Estacion Central;Lo Espejo;695
19-03-2020;Estacion Central;Lo Prado;2911
19-03-2020;Estacion Central;Macul;342
19-03-2020;Estacion Central;Maipu;1947
19-03-2020;Estacion Central;Nunoa;1871
19-03-2020;Estacion Central;Pedro Aguirre Cerda;969
19-03-2020;Estacion Central;Penalolen;517
19-03-2020;Estacion Central;Providencia;6079
19-03-2020;Estacion Central;Pudahuel;637
19-03-2020;Estacion Central;Puente Alto;662
19-03-2020;Estacion Central;Quilicura;489
19-03-2020;Estacion Central;Quinta Normal;540
19-03-2020;Estacion Central;Recoleta;2277
19-03-2020;Estacion Central;Renca;212
19-03-2020;Estacion Central;San Bernardo;3085
19-03-2020;Estacion Central;San Joaquin;522
19-03-2020;Estacion Central;San Miguel;1387
19-03-2020;Estacion Central;San Ramon;247
19-03-2020;Estacion Central;Santiago;15441
19-03-2020;Estacion Central;Vitacura;194
19-03-2020;Huechuraba;Cerrillos;37
19-03-2020;Huechuraba;Cerro Navia;16
19-03-2020;Huechuraba;Conchali;333
19-03-2020;Huechuraba;El Bosque;23
19-03-2020;Huechuraba;Estacion Central;222
19-03-2020;Huechuraba;Huechuraba;1180
19-03-2020;Huechuraba;Independencia;213
19-03-2020;Huechuraba;La Cisterna;181
19-03-2020;Huechuraba;La Florida;90
19-03-2020;Huechuraba;La Granja;7
19-03-2020;Huechuraba;La Pintana;8
19-03-2020;Huechuraba;La Reina;62
19-03-2020;Huechuraba;Las Condes;338
19-03-2020;Huechuraba;Lo Barnechea;10
19-03-2020;Huechuraba;Lo Espejo;5
19-03-2020;Huechuraba;Lo Prado;167
19-03-2020;Huechuraba;Macul;37
19-03-2020;Huechuraba;Maipu;33
19-03-2020;Huechuraba;Nunoa;267
19-03-2020;Huechuraba;Pedro Aguirre Cerda;38
19-03-2020;Huechuraba;Penalolen;41
19-03-2020;Huechuraba;Providencia;457
19-03-2020;Huechuraba;Pudahuel;49
19-03-2020;Huechuraba;Puente Alto;62
19-03-2020;Huechuraba;Quilicura;592
19-03-2020;Huechuraba;Quinta Normal;42
19-03-2020;Huechuraba;Recoleta;1078
19-03-2020;Huechuraba;Renca;43
19-03-2020;Huechuraba;San Bernardo;43
19-03-2020;Huechuraba;San Joaquin;48
19-03-2020;Huechuraba;San Miguel;178
19-03-2020;Huechuraba;San Ramon;22
19-03-2020;Huechuraba;Santiago;1651
19-03-2020;Huechuraba;Vitacura;57
19-03-2020;Independencia;Cerrillos;125
19-03-2020;Independencia;Cerro Navia;26
19-03-2020;Independencia;Conchali;940
19-03-2020;Independencia;El Bosque;29
19-03-2020;Independencia;Estacion Central;964
19-03-2020;Independencia;Huechuraba;139
19-03-2020;Independencia;Independencia;1704
19-03-2020;Independencia;La Cisterna;443
19-03-2020;Independencia;La Florida;469
19-03-2020;Independencia;La Granja;14
19-03-2020;Independencia;La Pintana;3
19-03-2020;Independencia;La Reina;373
19-03-2020;Independencia;Las Condes;1493
19-03-2020;Independencia;Lo Barnechea;96
19-03-2020;Independencia;Lo Espejo;44
19-03-2020;Independencia;Lo Prado;666
19-03-2020;Independencia;Macul;197
19-03-2020;Independencia;Maipu;81
19-03-2020;Independencia;Nunoa;1560
19-03-2020;Independencia;Pedro Aguirre Cerda;137
19-03-2020;Independencia;Penalolen;297
19-03-2020;Independencia;Providencia;2185
19-03-2020;Independencia;Pudahuel;226
19-03-2020;Independencia;Puente Alto;400
19-03-2020;Independencia;Quilicura;1013
19-03-2020;Independencia;Quinta Normal;142
19-03-2020;Independencia;Recoleta;926
19-03-2020;Independencia;Renca;337
19-03-2020;Independencia;San Bernardo;172
19-03-2020;Independencia;San Joaquin;275
19-03-2020;Independencia;San Miguel;627
19-03-2020;Independencia;San Ramon;99
19-03-2020;Independencia;Santiago;5942
19-03-2020;Independencia;Vitacura;122
19-03-2020;La Cisterna;Cerrillos;175
19-03-2020;La Cisterna;Cerro Navia;22
19-03-2020;La Cisterna;Conchali;298
19-03-2020;La Cisterna;El Bosque;1000
19-03-2020;La Cisterna;Estacion Central;1466
19-03-2020;La Cisterna;Huechuraba;90
19-03-2020;La Cisterna;Independencia;506
19-03-2020;La Cisterna;La Cisterna;3138
19-03-2020;La Cisterna;La Florida;1182
19-03-2020;La Cisterna;La Granja;181
19-03-2020;La Cisterna;La Pintana;415
19-03-2020;La Cisterna;La Reina;361
19-03-2020;La Cisterna;Las Condes;1680
19-03-2020;La Cisterna;Lo Barnechea;37
19-03-2020;La Cisterna;Lo Espejo;373
19-03-2020;La Cisterna;Lo Prado;812
19-03-2020;La Cisterna;Macul;214
19-03-2020;La Cisterna;Maipu;129
19-03-2020;La Cisterna;Nunoa;1518
19-03-2020;La Cisterna;Pedro Aguirre Cerda;627
19-03-2020;La Cisterna;Penalolen;717
19-03-2020;La Cisterna;Providencia;3140
19-03-2020;La Cisterna;Pudahuel;280
19-03-2020;La Cisterna;Puente Alto;800
19-03-2020;La Cisterna;Quilicura;284
19-03-2020;La Cisterna;Quinta Normal;272
19-03-2020;La Cisterna;Recoleta;2190
19-03-2020;La Cisterna;Renca;20
19-03-2020;La Cisterna;San Bernardo;457
19-03-2020;La Cisterna;San Joaquin;342
19-03-2020;La Cisterna;San Miguel;3244
19-03-2020;La Cisterna;San Ramon;960
19-03-2020;La Cisterna;Santiago;9074
19-03-2020;La Cisterna;Vitacura;109
19-03-2020;La Florida;Cerrillos;178
19-03-2020;La Florida;Cerro Navia;35
19-03-2020;La Florida;Conchali;316
19-03-2020;La Florida;El Bosque;68
19-03-2020;La Florida;Estacion Central;981
19-03-2020;La Florida;Huechuraba;60
19-03-2020;La Florida;Independencia;606
19-03-2020;La Florida;La Cisterna;1239
19-03-2020;La Florida;La Florida;10776
19-03-2020;La Florida;La Granja;934
19-03-2020;La Florida;La Pintana;143
19-03-2020;La Florida;La Reina;961
19-03-2020;La Florida;Las Condes;3652
19-03-2020;La Florida;Lo Barnechea;111
19-03-2020;La Florida;Lo Espejo;50
19-03-2020;La Florida;Lo Prado;1009
19-03-2020;La Florida;Macul;1635
19-03-2020;La Florida;Maipu;126
19-03-2020;La Florida;Nunoa;2425
19-03-2020;La Florida;Pedro Aguirre Cerda;197
19-03-2020;La Florida;Penalolen;1599
19-03-2020;La Florida;Providencia;7785
19-03-2020;La Florida;Pudahuel;444
19-03-2020;La Florida;Puente Alto;4510
19-03-2020;La Florida;Quilicura;438
19-03-2020;La Florida;Quinta Normal;359
19-03-2020;La Florida;Recoleta;1350
19-03-2020;La Florida;Renca;30
19-03-2020;La Florida;San Bernardo;166
19-03-2020;La Florida;San Joaquin;990
19-03-2020;La Florida;San Miguel;736
19-03-2020;La Florida;San Ramon;708
19-03-2020;La Florida;Santiago;11789
19-03-2020;La Florida;Vitacura;196
19-03-2020;La Granja;Cerrillos;46
19-03-2020;La Granja;Cerro Navia;2
19-03-2020;La Granja;Conchali;44
19-03-2020;La Granja;El Bosque;25
19-03-2020;La Granja;Estacion Central;218
19-03-2020;La Granja;Huechuraba;19
19-03-2020;La Granja;Independencia;85
19-03-2020;La Granja;La Cisterna;340
19-03-2020;La Granja;La Florida;922
19-03-2020;La Granja;La Granja;1154
19-03-2020;La Granja;La Pintana;76
19-03-2020;La Granja;La Reina;130
19-03-2020;La Granja;Las Condes;556
19-03-2020;La Granja;Lo Barnechea;35
19-03-2020;La Granja;Lo Espejo;7
19-03-2020;La Granja;Lo Prado;75
19-03-2020;La Granja;Macul;102
19-03-2020;La Granja;Maipu;46
19-03-2020;La Granja;Nunoa;388
19-03-2020;La Granja;Pedro Aguirre Cerda;41
19-03-2020;La Granja;Penalolen;114
19-03-2020;La Granja;Providencia;1010
19-03-2020;La Granja;Pudahuel;27
19-03-2020;La Granja;Puente Alto;223
19-03-2020;La Granja;Quilicura;57
19-03-2020;La Granja;Quinta Normal;28
19-03-2020;La Granja;Recoleta;263
19-03-2020;La Granja;Renca;14
19-03-2020;La Granja;San Bernardo;43
19-03-2020;La Granja;San Joaquin;329
19-03-2020;La Granja;San Miguel;240
19-03-2020;La Granja;San Ramon;263
19-03-2020;La Granja;Santiago;2054
19-03-2020;La Granja;Vitacura;86
19-03-2020;La Pintana;Cerrillos;55
19-03-2020;La Pintana;Cerro Navia;10
19-03-2020;La Pintana;Conchali;41
19-03-2020;La Pintana;El Bosque;234
19-03-2020;La Pintana;Estacion Central;490
19-03-2020;La Pintana;Huechuraba;26
19-03-2020;La Pintana;Independencia;78
19-03-2020;La Pintana;La Cisterna;807
19-03-2020;La Pintana;La Florida;406
19-03-2020;La Pintana;La Granja;481
19-03-2020;La Pintana;La Pintana;1292
19-03-2020;La Pintana;La Reina;209
19-03-2020;La Pintana;Las Condes;732
19-03-2020;La Pintana;Lo Barnechea;53
19-03-2020;La Pintana;Lo Espejo;27
19-03-2020;La Pintana;Lo Prado;97
19-03-2020;La Pintana;Macul;94
19-03-2020;La Pintana;Maipu;36
19-03-2020;La Pintana;Nunoa;404
19-03-2020;La Pintana;Pedro Aguirre Cerda;95
19-03-2020;La Pintana;Penalolen;218
19-03-2020;La Pintana;Providencia;1293
19-03-2020;La Pintana;Pudahuel;22
19-03-2020;La Pintana;Puente Alto;471
19-03-2020;La Pintana;Quilicura;58
19-03-2020;La Pintana;Quinta Normal;33
19-03-2020;La Pintana;Recoleta;394
19-03-2020;La Pintana;Renca;2
19-03-2020;La Pintana;San Bernardo;106
19-03-2020;La Pintana;San Joaquin;256
19-03-2020;La Pintana;San Miguel;418
19-03-2020;La Pintana;San Ramon;135
19-03-2020;La Pintana;Santiago;2523
19-03-2020;La Pintana;Vitacura;138
19-03-2020;La Reina;Cerrillos;143
19-03-2020;La Reina;Cerro Navia;23
19-03-2020;La Reina;Conchali;243
19-03-2020;La Reina;El Bosque;33
19-03-2020;La Reina;Estacion Central;579
19-03-2020;La Reina;Huechuraba;35
19-03-2020;La Reina;Independencia;386
19-03-2020;La Reina;La Cisterna;370
19-03-2020;La Reina;La Florida;734
19-03-2020;La Reina;La Granja;33
19-03-2020;La Reina;La Pintana;30
19-03-2020;La Reina;La Reina;1386
19-03-2020;La Reina;Las Condes;994
19-03-2020;La Reina;Lo Barnechea;35
19-03-2020;La Reina;Lo Espejo;43
19-03-2020;La Reina;Lo Prado;478
19-03-2020;La Reina;Macul;186
19-03-2020;La Reina;Maipu;56
19-03-2020;La Reina;Nunoa;1823
19-03-2020;La Reina;Pedro Aguirre Cerda;157
19-03-2020;La Reina;Penalolen;924
19-03-2020;La Reina;Providencia;1382
19-03-2020;La Reina;Pudahuel;136
19-03-2020;La Reina;Puente Alto;1079
19-03-2020;La Reina;Quilicura;181
19-03-2020;La Reina;Quinta Normal;74
19-03-2020;La Reina;Recoleta;348
19-03-2020;La Reina;Renca;15
19-03-2020;La Reina;San Bernardo;130
19-03-2020;La Reina;San Joaquin;138
19-03-2020;La Reina;San Miguel;268
19-03-2020;La Reina;San Ramon;163
19-03-2020;La Reina;Santiago;3466
19-03-2020;La Reina;Vitacura;61
19-03-2020;Las Condes;Cerrillos;660
19-03-2020;Las Condes;Cerro Navia;232
19-03-2020;Las Condes;Conchali;875
19-03-2020;Las Condes;El Bosque;320
19-03-2020;Las Condes;Estacion Central;4948
19-03-2020;Las Condes;Huechuraba;322
19-03-2020;Las Condes;Independencia;1715
19-03-2020;Las Condes;La Cisterna;1781
19-03-2020;Las Condes;La Florida;2765
19-03-2020;Las Condes;La Granja;156
19-03-2020;Las Condes;La Pintana;170
19-03-2020;Las Condes;La Reina;712
19-03-2020;Las Condes;Las Condes;9644
19-03-2020;Las Condes;Lo Barnechea;831
19-03-2020;Las Condes;Lo Espejo;355
19-03-2020;Las Condes;Lo Prado;4142
19-03-2020;Las Condes;Macul;687
19-03-2020;Las Condes;Maipu;663
19-03-2020;Las Condes;Nunoa;2861
19-03-2020;Las Condes;Pedro Aguirre Cerda;1074
19-03-2020;Las Condes;Penalolen;1869
19-03-2020;Las Condes;Providencia;6627
19-03-2020;Las Condes;Pudahuel;677
19-03-2020;Las Condes;Puente Alto;3743
19-03-2020;Las Condes;Quilicura;585
19-03-2020;Las Condes;Quinta Normal;611
19-03-2020;Las Condes;Recoleta;1723
19-03-2020;Las Condes;Renca;132
19-03-2020;Las Condes;San Bernardo;1094
19-03-2020;Las Condes;San Joaquin;412
19-03-2020;Las Condes;San Miguel;2044
19-03-2020;Las Condes;San Ramon;859
19-03-2020;Las Condes;Santiago;18053
19-03-2020;Las Condes;Vitacura;509
19-03-2020;Lo Barnechea;Cerrillos;21
19-03-2020;Lo Barnechea;Cerro Navia;39
19-03-2020;Lo Barnechea;Conchali;39
19-03-2020;Lo Barnechea;El Bosque;23
19-03-2020;Lo Barnechea;Estacion Central;249
19-03-2020;Lo Barnechea;Huechuraba;40
19-03-2020;Lo Barnechea;Independencia;94
19-03-2020;Lo Barnechea;La Cisterna;93
19-03-2020;Lo Barnechea;La Florida;160
19-03-2020;Lo Barnechea;La Granja;31
19-03-2020;Lo Barnechea;La Pintana;20
19-03-2020;Lo Barnechea;La Reina;43
19-03-2020;Lo Barnechea;Las Condes;882
19-03-2020;Lo Barnechea;Lo Barnechea;1026
19-03-2020;Lo Barnechea;Lo Espejo;8
19-03-2020;Lo Barnechea;Lo Prado;155
19-03-2020;Lo Barnechea;Macul;43
19-03-2020;Lo Barnechea;Maipu;39
19-03-2020;Lo Barnechea;Nunoa;146
19-03-2020;Lo Barnechea;Pedro Aguirre Cerda;67
19-03-2020;Lo Barnechea;Penalolen;126
19-03-2020;Lo Barnechea;Providencia;487
19-03-2020;Lo Barnechea;Pudahuel;47
19-03-2020;Lo Barnechea;Puente Alto;145
19-03-2020;Lo Barnechea;Quilicura;39
19-03-2020;Lo Barnechea;Quinta Normal;45
19-03-2020;Lo Barnechea;Recoleta;142
19-03-2020;Lo Barnechea;Renca;19
19-03-2020;Lo Barnechea;San Bernardo;49
19-03-2020;Lo Barnechea;San Joaquin;16
19-03-2020;Lo Barnechea;San Miguel;79
19-03-2020;Lo Barnechea;San Ramon;39
19-03-2020;Lo Barnechea;Santiago;882
19-03-2020;Lo Barnechea;Vitacura;375
19-03-2020;Lo Espejo;Cerrillos;190
19-03-2020;Lo Espejo;Cerro Navia;5
19-03-2020;Lo Espejo;Conchali;58
19-03-2020;Lo Espejo;El Bosque;104
19-03-2020;Lo Espejo;Estacion Central;798
19-03-2020;Lo Espejo;Huechuraba;10
19-03-2020;Lo Espejo;Independencia;77
19-03-2020;Lo Espejo;La Cisterna;854
19-03-2020;Lo Espejo;La Florida;121
19-03-2020;Lo Espejo;La Granja;14
19-03-2020;Lo Espejo;La Pintana;34
19-03-2020;Lo Espejo;La Reina;106
19-03-2020;Lo Espejo;Las Condes;678
19-03-2020;Lo Espejo;Lo Barnechea;26
19-03-2020;Lo Espejo;Lo Espejo;927
19-03-2020;Lo Espejo;Lo Prado;56
19-03-2020;Lo Espejo;Macul;55
19-03-2020;Lo Espejo;Maipu;165
19-03-2020;Lo Espejo;Nunoa;412
19-03-2020;Lo Espejo;Pedro Aguirre Cerda;418
19-03-2020;Lo Espejo;Penalolen;77
19-03-2020;Lo Espejo;Providencia;1113
19-03-2020;Lo Espejo;Pudahuel;42
19-03-2020;Lo Espejo;Puente Alto;66
19-03-2020;Lo Espejo;Quilicura;59
19-03-2020;Lo Espejo;Quinta Normal;31
19-03-2020;Lo Espejo;Recoleta;326
19-03-2020;Lo Espejo;Renca;17
19-03-2020;Lo Espejo;San Bernardo;454
19-03-2020;Lo Espejo;San Joaquin;92
19-03-2020;Lo Espejo;San Miguel;606
19-03-2020;Lo Espejo;San Ramon;57
19-03-2020;Lo Espejo;Santiago;2115
19-03-2020;Lo Espejo;Vitacura;43
19-03-2020;Lo Prado;Cerrillos;110
19-03-2020;Lo Prado;Cerro Navia;723
19-03-2020;Lo Prado;Conchali;283
19-03-2020;Lo Prado;El Bosque;67
19-03-2020;Lo Prado;Estacion Central;3140
19-03-2020;Lo Prado;Huechuraba;51
19-03-2020;Lo Prado;Independencia;644
19-03-2020;Lo Prado;La Cisterna;564
19-03-2020;Lo Prado;La Florida;677
19-03-2020;Lo Prado;La Granja;25
19-03-2020;Lo Prado;La Pintana;14
19-03-2020;Lo Prado;La Reina;387
19-03-2020;Lo Prado;Las Condes;3759
19-03-2020;Lo Prado;Lo Barnechea;78
19-03-2020;Lo Prado;Lo Espejo;59
19-03-2020;Lo Prado;Lo Prado;3114
19-03-2020;Lo Prado;Macul;274
19-03-2020;Lo Prado;Maipu;2000
19-03-2020;Lo Prado;Nunoa;1692
19-03-2020;Lo Prado;Pedro Aguirre Cerda;111
19-03-2020;Lo Prado;Penalolen;322
19-03-2020;Lo Prado;Providencia;5189
19-03-2020;Lo Prado;Pudahuel;2373
19-03-2020;Lo Prado;Puente Alto;496
19-03-2020;Lo Prado;Quilicura;321
19-03-2020;Lo Prado;Quinta Normal;593
19-03-2020;Lo Prado;Recoleta;1616
19-03-2020;Lo Prado;Renca;97
19-03-2020;Lo Prado;San Bernardo;445
19-03-2020;Lo Prado;San Joaquin;412
19-03-2020;Lo Prado;San Miguel;931
19-03-2020;Lo Prado;San Ramon;156
19-03-2020;Lo Prado;Santiago;11952
19-03-2020;Lo Prado;Vitacura;157
19-03-2020;Macul;Cerrillos;120
19-03-2020;Macul;Cerro Navia;20
19-03-2020;Macul;Conchali;111
19-03-2020;Macul;El Bosque;41
19-03-2020;Macul;Estacion Central;296
19-03-2020;Macul;Huechuraba;28
19-03-2020;Macul;Independencia;272
19-03-2020;Macul;La Cisterna;217
19-03-2020;Macul;La Florida;1246
19-03-2020;Macul;La Granja;48
19-03-2020;Macul;La Pintana;45
19-03-2020;Macul;La Reina;161
19-03-2020;Macul;Las Condes;824
19-03-2020;Macul;Lo Barnechea;37
19-03-2020;Macul;Lo Espejo;25
19-03-2020;Macul;Lo Prado;390
19-03-2020;Macul;Macul;1621
19-03-2020;Macul;Maipu;85
19-03-2020;Macul;Nunoa;1365
19-03-2020;Macul;Pedro Aguirre Cerda;186
19-03-2020;Macul;Penalolen;518
19-03-2020;Macul;Providencia;1766
19-03-2020;Macul;Pudahuel;178
19-03-2020;Macul;Puente Alto;920
19-03-2020;Macul;Quilicura;127
19-03-2020;Macul;Quinta Normal;208
19-03-2020;Macul;Recoleta;455
19-03-2020;Macul;Renca;21
19-03-2020;Macul;San Bernardo;117
19-03-2020;Macul;San Joaquin;386
19-03-2020;Macul;San Miguel;192
19-03-2020;Macul;San Ramon;126
19-03-2020;Macul;Santiago;3476
19-03-2020;Macul;Vitacura;45
19-03-2020;Maipu;Cerrillos;1357
19-03-2020;Maipu;Cerro Navia;122
19-03-2020;Maipu;Conchali;153
19-03-2020;Maipu;El Bosque;44
19-03-2020;Maipu;Estacion Central;3880
19-03-2020;Maipu;Huechuraba;62
19-03-2020;Maipu;Independencia;377
19-03-2020;Maipu;La Cisterna;278
19-03-2020;Maipu;La Florida;349
19-03-2020;Maipu;La Granja;20
19-03-2020;Maipu;La Pintana;46
19-03-2020;Maipu;La Reina;268
19-03-2020;Maipu;Las Condes;3169
19-03-2020;Maipu;Lo Barnechea;92
19-03-2020;Maipu;Lo Espejo;163
19-03-2020;Maipu;Lo Prado;757
19-03-2020;Maipu;Macul;213
19-03-2020;Maipu;Maipu;16794
19-03-2020;Maipu;Nunoa;1786
19-03-2020;Maipu;Pedro Aguirre Cerda;147
19-03-2020;Maipu;Penalolen;156
